# 1653156858	87:FB:1B:66:06:00
0.000000e+00	-1.580173e-01	-3.830723e-02	6.397307e+00	3.603516e-05	-1.611328e-06	-1.699219e-05	3.993894e-01	-4.001241e-01	0.000000e+00	0.000000e+00	3.989773e-01	-3.997270e-01	-1.580173e-01	-4.548965e-02	-1.708204e-02	3.603516e-05	-1.611328e-06	-1.699219e-05	0.000000e+00	0.000000e+00
4.000000e-03	-1.436521e-01	-2.394202e-02	6.382942e+00	3.603516e-05	-1.611328e-06	-1.699219e-05	3.995137e-01	-4.002441e-01	0.000000e+00	0.000000e+00	3.990740e-01	-3.998166e-01	-1.436521e-01	-2.322032e-02	-3.115679e-02	3.603516e-05	-1.611328e-06	-1.699219e-05	0.000000e+00	0.000000e+00
8.000000e-03	-1.005565e-01	-4.309563e-02	6.378153e+00	3.603516e-05	-1.464844e-06	-1.669922e-05	3.998746e-01	-4.006146e-01	0.000000e+00	0.000000e+00	3.999829e-01	-4.007153e-01	-1.005565e-01	-3.612310e-02	-3.553127e-02	3.603516e-05	-1.464844e-06	-1.669922e-05	0.000000e+00	0.000000e+00
1.200000e-02	-1.053449e-01	-2.873042e-02	6.397307e+00	3.603516e-05	-1.464844e-06	-1.669922e-05	3.998498e-01	-4.005961e-01	0.000000e+00	0.000000e+00	4.003674e-01	-4.010952e-01	-1.053449e-01	-2.811826e-02	-1.606052e-02	3.603516e-05	-1.464844e-06	-1.669922e-05	0.000000e+00	0.000000e+00
1.600000e-02	-1.675941e-01	-3.830723e-02	6.430826e+00	3.603516e-05	-1.464844e-06	-1.669922e-05	4.001360e-01	-4.008768e-01	0.000000e+00	0.000000e+00	4.003391e-01	-4.010755e-01	-1.675941e-01	-4.488177e-02	1.742855e-02	3.603516e-05	-1.464844e-06	-1.669922e-05	0.000000e+00	0.000000e+00
2.000000e-02	-1.436521e-01	-2.394202e-02	6.411672e+00	3.603516e-05	-1.464844e-06	-1.669922e-05	4.002075e-01	-4.009443e-01	0.000000e+00	0.000000e+00	3.997648e-01	-4.005178e-01	-1.436521e-01	-2.570361e-02	-1.848628e-03	3.603516e-05	-1.464844e-06	-1.669922e-05	0.000000e+00	0.000000e+00
2.400000e-02	-1.340753e-01	-2.873042e-02	6.454768e+00	3.574219e-05	-1.171875e-06	-1.596680e-05	4.003232e-01	-4.010606e-01	0.000000e+00	0.000000e+00	3.998093e-01	-4.005615e-01	-1.340753e-01	-2.391581e-02	4.096745e-02	3.574219e-05	-1.171875e-06	-1.596680e-05	0.000000e+00	0.000000e+00
2.800000e-02	-1.101333e-01	-5.746084e-02	6.426037e+00	3.574219e-05	-1.171875e-06	-1.596680e-05	4.006959e-01	-4.014402e-01	0.000000e+00	0.000000e+00	4.007766e-01	-4.015139e-01	-1.101333e-01	-5.244977e-02	1.186533e-02	3.574219e-05	-1.171875e-06	-1.596680e-05	0.000000e+00	0.000000e+00
3.200000e-02	-9.576806e-02	-2.873042e-02	6.449979e+00	3.574219e-05	-1.171875e-06	-1.596680e-05	4.006786e-01	-4.014220e-01	0.000000e+00	0.000000e+00	4.012215e-01	-4.019457e-01	-9.576806e-02	-3.234236e-02	3.546936e-02	3.574219e-05	-1.171875e-06	-1.596680e-05	0.000000e+00	0.000000e+00
3.600000e-02	-1.771709e-01	-3.351882e-02	6.435614e+00	3.574219e-05	-1.171875e-06	-1.743164e-05	4.009189e-01	-4.016632e-01	0.000000e+00	0.000000e+00	4.011612e-01	-4.019003e-01	-1.771709e-01	-4.048815e-02	2.070574e-02	3.574219e-05	-1.171875e-06	-1.743164e-05	0.000000e+00	0.000000e+00
4.000000e-02	-1.484405e-01	-3.351882e-02	6.449979e+00	3.574219e-05	-1.171875e-06	-1.743164e-05	4.009985e-01	-4.017411e-01	0.000000e+00	0.000000e+00	4.005794e-01	-4.013370e-01	-1.484405e-01	-3.083495e-02	3.467513e-02	3.574219e-05	-1.171875e-06	-1.743164e-05	0.000000e+00	0.000000e+00
4.400000e-02	-8.619126e-02	-3.351882e-02	6.354211e+00	3.574219e-05	-1.171875e-06	-1.743164e-05	4.011096e-01	-4.018499e-01	0.000000e+00	0.000000e+00	4.005896e-01	-4.013445e-01	-8.619126e-02	-2.697073e-02	-6.095319e-02	3.574219e-05	-1.171875e-06	-1.743164e-05	0.000000e+00	0.000000e+00
